TCFG,UserDate,Value,trend,change,dummy,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,Dummy7,Ez1,Ez2,Ez3,Ez4,Ez5,Ez6,Ez7,Ez8,Ez9,Ez10,Ez11,Ez12,Ez13,Ez14,Ez15,Ez16,Ez17,Ez18,Ez19,Ez20,Ez21,Ez22,Ez23,Ez24,Ez25,Ez26,Ez27,Ez28,Ez29,Ez30,Ez31,Ez32,Ez33,Ez34,Ez35,Ez36,Ez37,Ez38,Ez39,Ez40,Ez41,Ez42,Ez43,Ez44,Ez45,Ez46,Ez47,Ez48,Ez49,Ez50,Ez51,Ez52,Ez53,Ez54,Ez55,Ez56,Ez57,Ez58
tcfg NDX,2000-02-22,3969.129883,U,0.042587639642,,0,0,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0833,0.1250,0.1500,0.1667,0.2500,0.3125,0.3889,0.4500,0.5000,0.5417,0.5769,0.6071,0.6333,0.6562,0.6765,0.6944,0.7105,0.7250,0.7381,0.7500,0.7609,0.7708,0.7800,0.7885,0.7963,0.8036,0.8103,0.8167,0.8226,0.8281,0.8333,0.8382,0.8429,0.8472,0.8514,0.8553,0.8590,0.8625,0.8659,0.8690,0.8721,0.8750,0.8778,0.8804,0.8830,0.8854,0.8878,0.8900,0.8922,0.8942,0.8962,0.8981,0.9000,0.9018,0.9035,0.9052
tcfg NDX,2000-02-23,4170.089844,U,0.987427362116,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-02-24,4253.049805,U,0.759360274949,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-02-25,4178.580078,U,-0.704150808741,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-02-28,4162.129883,U,-0.194336089578,,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.3750,0.5833,0.6875,0.7500,0.7917,0.8214,0.8438,0.8611,0.8750,0.8864,0.8958,0.9038,0.9107,0.9167,0.9219,0.9265,0.9306,0.9342,0.9375,0.9405,0.9432,0.9457,0.9479,0.9500,0.9519,0.9537,0.9554,0.9569,0.9583,0.9597,0.9609,0.9621,0.9632,0.9643,0.9653,0.9662,0.9671,0.9679,0.9688,0.9695,0.9702,0.9709,0.9716,0.9722,0.9728,0.9734,0.9740,0.9745,0.9750,0.9755,0.9760,0.9764,0.9769,0.9773,0.9777,0.9781,0.9784
tcfg NDX,2000-02-29,4266.939941,U,0.850813487657,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-03-01,4309.009766,U,0.456573816226,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-03-02,4234.259766,U,-0.700034742663,,0,1,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.5000,0.5833,0.6250,0.7000,0.7500,0.7857,0.8125,0.8333,0.8500,0.8636,0.8750,0.8846,0.8929,0.9000,0.9062,0.9118,0.9167,0.9211,0.9250,0.9286,0.9318,0.9348,0.9375,0.9400,0.9423,0.9444,0.9464,0.9483,0.9500,0.9516,0.9531,0.9545,0.9559,0.9571,0.9583,0.9595,0.9605,0.9615,0.9625,0.9634,0.9643,0.9651,0.9659,0.9667,0.9674,0.9681,0.9688,0.9694,0.9700,0.9706,0.9712,0.9717,0.9722,0.9727,0.9732,0.9737,0.9741
tcfg NDX,2000-03-03,4442.870117,U,0.985603962153,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-03-06,4457.180176,U,0.159667237527,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-03-07,4390.830078,U,-0.631739558649,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.5000,0.6667,0.7500,0.8000,0.8333,0.8571,0.8750,0.8889,0.9000,0.9091,0.9167,0.9231,0.9286,0.9333,0.9375,0.9412,0.9444,0.9474,0.9500,0.9524,0.9545,0.9565,0.9583,0.9600,0.9615,0.9630,0.9643,0.9655,0.9667,0.9677,0.9688,0.9697,0.9706,0.9714,0.9722,0.9730,0.9737,0.9744,0.9750,0.9756,0.9762,0.9767,0.9773,0.9778,0.9783,0.9787,0.9792,0.9796,0.9800,0.9804,0.9808,0.9811,0.9815,0.9818,0.9821,0.9825,0.9828
tcfg NDX,2000-03-08,4445.680176,U,0.554321499472,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.5000,0.6667,0.7500,0.8000,0.8333,0.8571,0.8750,0.8889,0.9000,0.9091,0.9167,0.9231,0.9286,0.9333,0.9375,0.9412,0.9444,0.9474,0.9500,0.9524,0.9545,0.9565,0.9583,0.9600,0.9615,0.9630,0.9643,0.9655,0.9667,0.9677,0.9688,0.9697,0.9706,0.9714,0.9722,0.9730,0.9737,0.9744,0.9750,0.9756,0.9762,0.9767,0.9773,0.9778,0.9783,0.9787,0.9792,0.9796,0.9800,0.9804,0.9808,0.9811,0.9815,0.9818,0.9821,0.9825,0.9828
tcfg NDX,2000-03-09,4586.259766,U,0.918770512097,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-03-10,4587.160156,U,0.009815853521,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-03-13,4426.799805,U,-0.941139056872,,0,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.3750,0.5000,0.5625,0.6000,0.6667,0.7143,0.7500,0.7778,0.8000,0.8182,0.8333,0.8462,0.8571,0.8667,0.8750,0.8824,0.8889,0.8947,0.9000,0.9048,0.9091,0.9130,0.9167,0.9200,0.9231,0.9259,0.9286,0.9310,0.9333,0.9355,0.9375,0.9394,0.9412,0.9429,0.9444,0.9459,0.9474,0.9487,0.9500,0.9512,0.9524,0.9535,0.9545,0.9556,0.9565,0.9574,0.9583,0.9592,0.9600,0.9608,0.9615,0.9623,0.9630,0.9636,0.9643,0.9649,0.9655
tcfg NDX,2000-03-14,4226.990234,U,-0.978320462630,,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0417,0.0714,0.1562,0.2222,0.2750,0.3182,0.3542,0.4038,0.4464,0.4833,0.5156,0.5441,0.5694,0.5921,0.6125,0.6310,0.6477,0.6630,0.6771,0.6900,0.7019,0.7130,0.7232,0.7328,0.7417,0.7500,0.7578,0.7652,0.7721,0.7786,0.7847,0.7905,0.7961,0.8013,0.8063,0.8110,0.8155,0.8198,0.8239,0.8278,0.8315,0.8351,0.8385,0.8418,0.8450,0.8480,0.8510,0.8538,0.8565,0.8591,0.8616,0.8640,0.8664
tcfg NDX,2000-03-15,4130.009766,U,-0.816810216329,,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0312,0.0556,0.1250,0.1818,0.2292,0.2692,0.3036,0.3500,0.3906,0.4265,0.4583,0.4868,0.5125,0.5357,0.5568,0.5761,0.5938,0.6100,0.6250,0.6389,0.6518,0.6638,0.6750,0.6855,0.6953,0.7045,0.7132,0.7214,0.7292,0.7365,0.7434,0.7500,0.7562,0.7622,0.7679,0.7733,0.7784,0.7833,0.7880,0.7926,0.7969,0.8010,0.8050,0.8088,0.8125,0.8160,0.8194,0.8227,0.8259,0.8289,0.8319
tcfg NDX,2000-03-16,4353.330078,U,0.991072201138,,1,0,0,0,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,0.5000,0.3333,0.2500,0.3500,0.4167,0.4643,0.5000,0.5556,0.6000,0.6364,0.6667,0.6923,0.7143,0.7333,0.7500,0.7647,0.7778,0.7895,0.8000,0.8095,0.8182,0.8261,0.8333,0.8400,0.8462,0.8519,0.8571,0.8621,0.8667,0.8710,0.8750,0.8788,0.8824,0.8857,0.8889,0.8919,0.8947,0.8974,0.9000,0.9024,0.9048,0.9070,0.9091,0.9111,0.9130,0.9149,0.9167,0.9184,0.9200,0.9216,0.9231,0.9245,0.9259,0.9273,0.9286,0.9298,0.9310
tcfg NDX,2000-03-17,4440.450195,U,0.761852172146,,1,1,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,0.7500,0.6250,0.5500,0.5833,0.6071,0.6250,0.6389,0.6750,0.7045,0.7292,0.7500,0.7679,0.7833,0.7969,0.8088,0.8194,0.8289,0.8375,0.8452,0.8523,0.8587,0.8646,0.8700,0.8750,0.8796,0.8839,0.8879,0.8917,0.8952,0.8984,0.9015,0.9044,0.9071,0.9097,0.9122,0.9145,0.9167,0.9187,0.9207,0.9226,0.9244,0.9261,0.9278,0.9293,0.9309,0.9323,0.9337,0.9350,0.9363,0.9375,0.9387,0.9398,0.9409,0.9420,0.9430,0.9440
tcfg NDX,2000-03-20,4261.149902,U,-0.965341744199,,0,1,0.25,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.5000,0.4167,0.3125,0.2500,0.2500,0.2500,0.2500,0.2500,0.3000,0.3409,0.3750,0.4038,0.4464,0.4833,0.5156,0.5441,0.5694,0.5921,0.6125,0.6310,0.6477,0.6630,0.6771,0.6900,0.7019,0.7130,0.7232,0.7328,0.7417,0.7500,0.7578,0.7652,0.7721,0.7786,0.7847,0.7905,0.7961,0.8013,0.8063,0.8110,0.8155,0.8198,0.8239,0.8278,0.8315,0.8351,0.8385,0.8418,0.8450,0.8480,0.8510,0.8538,0.8565,0.8591,0.8616,0.8640,0.8664
tcfg NDX,2000-03-21,4449.330078,U,0.976127871061,,1,1,1,0.75,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,0.9375,0.8000,0.7083,0.7143,0.7188,0.7222,0.7250,0.7500,0.7708,0.7885,0.8036,0.8167,0.8281,0.8382,0.8472,0.8553,0.8625,0.8690,0.8750,0.8804,0.8854,0.8900,0.8942,0.8981,0.9018,0.9052,0.9083,0.9113,0.9141,0.9167,0.9191,0.9214,0.9236,0.9257,0.9276,0.9295,0.9313,0.9329,0.9345,0.9360,0.9375,0.9389,0.9402,0.9415,0.9427,0.9439,0.9450,0.9461,0.9471,0.9481,0.9491,0.9500,0.9509,0.9518,0.9526
tcfg NDX,2000-03-22,4596.810059,U,0.929856371111,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-03-23,4660.620117,U,0.600589574060,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-03-24,4691.609863,U,0.320732836833,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-03-27,4704.72998,U,0.138921143116,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
tcfg NDX,2000-03-28,4583.390137,D,-0.859009060565,,0,0,0.75,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.2500,0.4375,0.5500,0.5833,0.6071,0.6250,0.6389,0.6500,0.6591,0.6667,0.6923,0.7143,0.7333,0.7500,0.7647,0.7778,0.7895,0.8000,0.8095,0.8182,0.8261,0.8333,0.8400,0.8462,0.8519,0.8571,0.8621,0.8667,0.8710,0.8750,0.8788,0.8824,0.8857,0.8889,0.8919,0.8947,0.8974,0.9000,0.9024,0.9048,0.9070,0.9091,0.9111,0.9130,0.9149,0.9167,0.9184,0.9200,0.9216,0.9231,0.9245,0.9259,0.9273,0.9286,0.9298,0.9310
tcfg NDX,2000-03-29,4413.919922,D,-0.951627438180,,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0625,0.2000,0.2917,0.3571,0.4062,0.4444,0.4750,0.5000,0.5208,0.5385,0.5536,0.5667,0.5781,0.5882,0.6111,0.6316,0.6500,0.6667,0.6818,0.6957,0.7083,0.7200,0.7308,0.7407,0.7500,0.7586,0.7667,0.7742,0.7812,0.7879,0.7941,0.8000,0.8056,0.8108,0.8158,0.8205,0.8250,0.8293,0.8333,0.8372,0.8409,0.8444,0.8478,0.8511,0.8542,0.8571,0.8600,0.8627,0.8654,0.8679,0.8704,0.8727,0.8750,0.8772,0.8793
tcfg NDX,2000-03-30,4250.189941,D,-0.952186664432,,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0417,0.0714,0.0938,0.1111,0.1250,0.1364,0.1458,0.1538,0.1607,0.2000,0.2344,0.2647,0.2917,0.3158,0.3375,0.3571,0.3750,0.3913,0.4062,0.4300,0.4519,0.4722,0.4911,0.5086,0.5250,0.5403,0.5547,0.5682,0.5809,0.5929,0.6042,0.6149,0.6250,0.6346,0.6438,0.6524,0.6607,0.6686,0.6761,0.6833,0.6902,0.6968,0.7031,0.7092,0.7150,0.7206,0.7260,0.7311,0.7361,0.7409,0.7455,0.7500,0.7543
tcfg NDX,2000-03-31,4397.839844,D,0.939875409266,,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0000,0.0500,0.1667,0.2500,0.3125,0.3611,0.4000,0.4318,0.4583,0.4808,0.5000,0.5167,0.5312,0.5441,0.5556,0.5658,0.5875,0.6071,0.6250,0.6413,0.6562,0.6700,0.6827,0.6944,0.7054,0.7155,0.7250,0.7339,0.7422,0.7500,0.7574,0.7643,0.7708,0.7770,0.7829,0.7885,0.7937,0.7988,0.8036,0.8081,0.8125,0.8167,0.8207,0.8245,0.8281,0.8316,0.8350,0.8382,0.8413,0.8443,0.8472,0.8500,0.8527,0.8553,0.8578
tcfg NDX,2000-04-03,4077.02002,D,-0.998642991456,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0167,0.0312,0.0441,0.0556,0.0658,0.0750,0.1071,0.1364,0.1630,0.1875,0.2100,0.2308,0.2500,0.2679,0.2845,0.3000,0.3145,0.3281,0.3409,0.3529,0.3643,0.3819,0.3986,0.4145,0.4295,0.4437,0.4573,0.4702,0.4826,0.4943,0.5056,0.5163,0.5266,0.5365,0.5459,0.5550,0.5637,0.5721,0.5802,0.5880,0.5955,0.6027,0.6096,0.6164
tcfg NDX,2000-04-04,4034.169922,D,-0.481939575646,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0167,0.0312,0.0441,0.0556,0.0658,0.0750,0.0833,0.1136,0.1413,0.1667,0.1900,0.2115,0.2315,0.2500,0.2672,0.2833,0.2984,0.3125,0.3258,0.3382,0.3500,0.3611,0.3716,0.3816,0.3974,0.4125,0.4268,0.4405,0.4535,0.4659,0.4778,0.4891,0.5000,0.5104,0.5204,0.5300,0.5392,0.5481,0.5566,0.5648,0.5727,0.5804,0.5877,0.5948
tcfg NDX,2000-04-05,4030.26001,D,-0.048422033706,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0156,0.0294,0.0417,0.0526,0.0625,0.0714,0.0795,0.1087,0.1354,0.1600,0.1827,0.2037,0.2232,0.2414,0.2583,0.2742,0.2891,0.3030,0.3162,0.3286,0.3403,0.3514,0.3618,0.3718,0.3875,0.4024,0.4167,0.4302,0.4432,0.4556,0.4674,0.4787,0.4896,0.5000,0.5100,0.5196,0.5288,0.5377,0.5463,0.5545,0.5625,0.5702,0.5776
tcfg NDX,2000-04-06,4086.72998,D,0.604732482883,,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,0,1.0000,0.6250,0.4167,0.3125,0.2500,0.2083,0.1786,0.1562,0.1389,0.1250,0.1136,0.1042,0.0962,0.0893,0.0833,0.0938,0.1029,0.1111,0.1184,0.1250,0.1310,0.1364,0.1630,0.1875,0.2100,0.2308,0.2500,0.2679,0.2845,0.3000,0.3145,0.3281,0.3409,0.3529,0.3643,0.3750,0.3851,0.3947,0.4103,0.4250,0.4390,0.4524,0.4651,0.4773,0.4889,0.5000,0.5106,0.5208,0.5306,0.5400,0.5490,0.5577,0.5660,0.5741,0.5818,0.5893,0.5965,0.6034
